amount,velocity,account_age_days,foreign_txn,past_chargebacks,fraud
211.55916197260441,0,1349,0,0,1
41.88213102059047,2,2720,0,0,0
1.7302475685613825,3,387,0,1,0
160.66954541216404,2,606,0,0,1
215.5966723792081,2,2170,1,0,1
161.8687924257713,2,1324,0,0,1
18.4971218052266,3,563,0,0,1
168.0121108325105,2,2365,0,0,0
175.800401727362,0,1843,0,0,0
128.94314967982572,1,20,0,0,1
174.35156708308958,4,542,0,1,1
224.4351209614566,2,1324,1,0,1
114.10713891755165,2,1766,0,0,0
11.13342868738989,1,2453,0,0,0
80.24447805451466,1,2741,0,0,0
9.69957558891904,2,2160,0,1,0
62.81724417904023,1,1315,0,1,1
62.72885676607573,1,1946,0,0,0
8.194725668826091,3,2427,0,0,0
51.476399675925684,3,940,0,0,1
14.1187085853687,1,238,0,0,0
198.17828520905763,3,644,0,1,1
354.06359820743984,3,2378,0,0,1
9.007756047894691,2,185,0,0,0
372.4387480882423,1,1831,0,0,1
88.72218592665133,3,1786,1,0,1
42.72656115343224,2,1449,0,0,0
9.59719496874865,2,482,0,0,0
83.32757961256723,2,2649,1,1,1
189.88618682371416,3,1382,0,0,1
147.34534293403797,1,362,0,0,0
6.183747539525575,3,1060,0,0,1
9.083498886990299,1,516,0,0,0
61.875111745930525,5,1770,0,0,0
41.99635312560588,2,330,0,0,0
31.735931007907144,1,2317,0,0,0
39.58802141466139,2,1543,0,0,0
195.2406037388059,2,955,0,0,1
317.79511134521135,1,2426,1,0,1
62.323978101304036,0,293,0,0,1
283.8770481891468,2,1935,0,0,1
46.543735686869944,3,1310,0,0,0
77.65174631874291,1,360,0,0,1
30.746504516734635,2,1610,1,1,1
122.75693543658535,4,2572,0,0,1
463.4800761571587,2,1361,0,0,1
111.00741909721152,2,624,0,0,1
53.1452914328021,2,1566,0,0,1
125.23267421705806,2,1921,0,0,1
15.73894131027728,3,1512,1,0,0
263.41901227995675,2,2392,0,0,1
83.92010186438816,1,1254,0,0,1
71.59864942873222,2,618,0,0,1
105.78753126479525,2,1824,0,1,1
117.63036637821924,1,575,0,1,0
8.937838470679797,2,2002,0,0,1
137.7176075429256,0,397,0,1,1
33.23781190698126,4,2469,0,0,0
150.19174335234402,3,1580,0,0,0
207.47768567780628,2,2709,0,0,1
195.53147351945753,5,402,0,1,1
96.4897083689883,4,1512,0,1,1
88.11878160559563,2,2094,0,0,1
18.50071619571011,1,687,0,0,0
179.18334091649137,0,154,0,0,1
37.99719229303278,0,261,0,0,1
82.38717250796671,2,2693,0,0,0
40.13495959964905,0,2335,0,0,0
17.240663388875543,4,2033,0,1,0
119.16690881711068,1,2893,0,0,1
6.703651167109964,2,1777,0,0,1
165.70679135016965,3,1355,0,1,1
45.85439190646758,2,639,0,0,1
0.016164249168320845,5,2753,1,0,1
85.87882953653343,1,1293,1,0,0
5.758199083350261,0,157,0,0,1
38.783773189173566,3,614,0,0,0
147.30029107119879,2,2477,0,0,1
7.768896559059214,3,1909,0,0,0
219.41466770577438,2,982,0,0,1
0.4592684635675268,0,2900,1,0,0
34.01474077097946,2,1276,0,0,0
162.0668215573325,1,267,0,0,1
45.62308741436997,3,59,0,0,1
12.895845929255222,3,617,0,0,0
53.598320107776956,1,1805,0,1,0
37.829956618650726,0,1583,0,0,0
221.9611364564435,3,2219,1,0,1
45.111305435260775,1,1688,0,1,1
186.6692589277621,6,1712,0,0,1
266.9329089244834,2,1343,0,0,1
68.26064070519556,1,657,0,0,1
288.8776887793436,2,837,0,0,1
56.846329267141925,2,1024,0,0,1
399.1700342602459,0,2870,0,0,1
11.22362901748338,3,734,0,0,0
139.3936373591986,1,398,0,0,1
81.70214018773838,2,969,0,0,1
58.853917651501575,2,462,0,0,1
120.19304008863932,3,138,0,0,1
146.0295771162149,1,762,0,0,1
0.5247379790095695,1,2198,0,0,1
21.91983868454508,2,863,0,0,0
149.81202375223995,1,781,0,0,1
131.73226622009668,3,593,1,1,1
405.93515292486495,1,1601,0,0,1
171.77398293080887,4,2348,0,0,1
361.3568506052255,0,1447,1,2,1
145.49726434525047,2,1443,0,0,1
42.46754988039178,5,2807,0,1,0
13.360725385444308,3,2933,0,0,0
182.69430913373768,3,2552,0,0,0
123.989255694243,2,1337,0,1,1
5.926278534185039,4,1302,0,0,1
53.56391504493085,3,802,0,1,1
377.02926150529373,0,2866,0,0,1
83.27397527860205,1,2358,0,0,0
68.03020500870589,6,574,1,0,1
73.43222364599987,4,596,0,0,1
28.117087110311495,5,2048,0,2,0
55.19825430710042,3,27,0,0,1
55.40869013424449,3,2429,0,0,1
6.453040888331738,0,1344,0,0,0
175.09871659356597,2,131,1,0,1
64.64621071965237,2,2687,1,0,1
207.23794077394774,3,1547,0,0,1
227.93312252866286,1,2333,1,0,1
28.5899573224875,5,1221,1,0,0
128.52671081655714,7,737,0,0,0
76.70314293128918,3,1299,0,0,1
254.58846471628317,2,1092,0,1,1
29.161865635955667,4,233,0,0,1
135.91485340601338,1,2659,0,0,1
112.30335574117082,0,222,0,0,1
41.998223446819075,2,453,0,1,1
17.625389097682504,2,1660,0,0,0
126.54217963025141,0,304,0,1,1
161.00325045425652,2,936,0,0,0
45.51032287922121,0,1638,0,0,0
124.21992752165978,1,1344,0,0,1
60.329186469764096,0,2312,0,0,0
149.87930049993005,2,365,0,0,1
26.65957508472852,1,1413,0,0,0
265.107767432759,1,2790,0,0,1
40.66181912815425,0,1251,0,1,1
55.023277822600676,0,456,1,0,0
7.181714741244731,1,1764,0,0,0
14.188125162805363,0,1329,0,0,1
87.04621055860872,7,2553,0,0,0
37.37021606708695,1,328,0,0,1
216.56694092964074,4,819,0,0,1
1.7762886833330047,2,1966,0,0,0
57.18907867856486,4,736,0,1,1
49.380193360997154,2,2540,0,0,0
2.3420222003852538,2,2509,0,0,0
15.937178796550645,2,1468,0,0,0
64.05910865708945,4,566,0,0,1
81.47726630807904,1,1628,0,0,0
62.16010598876663,2,820,0,1,1
90.84235650159872,3,1715,1,0,1
108.50320655562201,5,516,0,0,0
1.1968068549783262,1,2466,0,0,1
74.85584039599428,2,1125,0,0,1
397.2506665211566,0,2456,0,1,1
87.83461459017907,3,1429,0,0,1
135.81398558686757,3,1154,1,0,1
44.852229562785645,0,844,0,0,0
178.4618556805197,1,35,0,0,1
177.8951311787616,0,2047,0,0,1
88.4007511443308,0,1768,0,0,1
447.6333101443014,1,2202,0,1,1
16.09924887412499,3,1783,0,1,1
2.051150407016064,2,2938,1,0,0
176.44369007517392,5,2616,0,0,1
197.50455696791354,2,229,1,0,1
15.368266425416477,2,976,0,0,1
37.04136772176418,2,1847,0,1,1
2.1249879247758003,1,1277,0,0,0
41.659345902198794,2,1512,0,0,1
178.01165425537346,1,805,1,1,1
87.5675130686484,0,564,0,1,1
51.34288117120099,4,2963,0,1,0
55.77600757912385,1,2063,1,0,0
0.16254512332173776,3,895,0,0,1
42.76680286934484,1,854,0,1,1
124.77061038726208,2,340,0,0,1
438.8598545142216,2,2411,0,0,1
225.32579983496296,1,180,0,1,1
2.86533400986198,2,589,0,0,1
274.59524990667103,0,2263,0,0,1
183.4527228852183,2,2046,0,0,1
181.90066180187995,1,1759,0,0,0
73.49777434277351,1,2400,0,0,0
60.900795119423485,0,2069,0,1,1
43.301876397877564,3,1617,0,0,0
8.154262876112504,1,565,0,0,0
31.0890780519633,2,669,0,0,0
33.979657020112,1,2992,0,0,0
79.41574614712404,5,369,1,0,0
165.13486591280588,1,2707,0,0,0
77.05111063387858,4,694,0,0,1
7.150186807498089,1,1102,0,0,0
379.8112085276108,0,1143,1,0,1
343.18549948224523,3,359,0,1,1
184.55990828735014,3,1641,0,0,1
569.7173380031932,2,1538,0,0,1
94.35849319755476,3,1651,0,1,1
394.871529573948,2,503,1,1,1
9.433902413900379,2,2080,0,0,0
54.624347957553226,1,2406,0,0,0
30.64611952783093,2,62,0,0,0
26.153810946276984,3,1121,0,0,1
18.2108384845302,1,1671,0,0,0
116.87471668703773,2,1520,0,0,1
182.41851493477918,2,1634,0,0,1
103.61487872349922,2,452,0,0,1
19.07424188013902,2,2454,0,0,0
199.9996014977585,1,1693,0,0,1
121.25723858608764,2,357,0,0,1
58.9552553733337,0,2179,0,0,0
134.55091884804816,3,1046,0,0,1
36.11720335184606,3,596,0,0,0
50.80962413927554,1,1625,0,0,1
299.3742482355246,3,2274,0,0,1
41.18413594685568,6,1130,0,0,0
76.1827364555873,4,1973,0,0,1
265.0270565114101,1,2442,0,0,1
147.60571822124786,1,871,0,0,1
7.70664149688873,0,2031,0,0,0
19.122127608558692,0,1832,0,1,0
0.9446997268768338,2,2135,0,0,0
119.60960481617897,1,2571,1,1,0
71.23389444122805,2,93,0,0,1
17.30253607081242,5,804,0,0,0
380.2222011978267,5,2201,0,0,1
90.51586255541552,2,354,0,0,0
33.23173563710457,3,879,0,0,0
83.32260624630187,2,608,0,0,1
136.58982315279076,2,1897,0,0,1
9.516256172406097,0,983,0,0,0
38.54102119021115,2,2965,0,0,0
197.38635628210224,1,2963,1,0,1
73.86788658688167,4,2457,0,0,0
94.91161531269643,0,1111,0,0,0
68.04858201627735,4,2259,1,0,0
5.387125068018843,6,383,0,1,1
21.74662769102324,3,1619,0,0,0
70.77162809067313,2,1548,0,0,0
28.16301698988288,2,2919,0,0,1
6.152546344335221,1,1029,0,0,1
222.6787255664917,2,1100,0,0,1
476.82013238342876,2,2459,0,0,1
189.08723238812908,2,2052,0,0,1
230.72119227233736,2,1107,0,0,1
33.24500672510536,3,941,0,0,0
388.16092258305457,2,431,0,0,1
26.316965620965387,1,2460,0,1,1
362.9694381842462,2,2017,0,0,1
631.5376718387154,2,2083,0,0,1
149.25993380216184,3,1266,0,0,1
476.50918673117354,2,908,0,0,1
101.14804350712875,3,2128,0,0,0
36.058328699078345,1,2123,0,0,0
68.93620115913716,3,2859,0,0,0
108.03855165139413,3,284,0,0,1
9.106764265661266,4,727,1,0,0
116.85235240739412,3,1782,0,0,0
476.7264249450466,2,337,0,0,1
25.302472933840043,1,1995,0,0,0
188.7698923387494,5,1988,0,0,1
286.18406867415086,0,586,1,0,1
345.2506843070995,0,1915,0,0,1
386.67260333378385,3,567,1,1,1
88.44176664683452,4,2131,1,0,1
454.28865418312273,2,1700,0,1,1
169.91654684690081,5,2366,0,0,1
21.16142093770275,1,875,0,0,1
77.75793985659844,0,2727,0,0,1
152.04279347055024,3,1652,0,1,1
34.097051997575505,2,1321,0,0,1
122.80338629536234,2,2748,0,0,0
131.80964946227556,1,1791,1,0,1
21.308705255821152,2,1366,1,0,1
99.91264652503895,2,2882,0,0,0
177.2129558449675,5,955,0,0,1
82.91291341919232,3,1889,0,0,0
1.4612347065240399,0,1448,0,0,1
1.0895476621085143,4,2067,0,0,0
52.99874301841281,1,1847,0,1,1
312.7579412462882,5,2862,0,0,1
31.157732515670034,1,2052,1,0,1
120.7339350066264,5,2515,0,0,1
30.135153567661167,1,2238,0,0,1
46.574564225586684,1,1305,0,0,1
226.09820421049506,3,63,1,0,1
156.61503667516766,1,1014,0,0,1
12.031394764400277,1,2038,0,0,0
67.18132209362143,2,1990,1,0,1
3.5524391762702563,3,1903,0,1,0
78.67677055629669,1,1805,1,0,1
130.31931202746546,4,1878,0,0,1
15.13599041243501,0,1796,1,0,0
40.91052387924414,2,1026,0,0,0
60.86717811394204,1,2115,0,0,0
302.3860281956532,2,878,0,0,1
599.874729108282,2,132,0,0,1
5.5141274618019285,2,1072,0,0,0
171.75898563606893,3,2653,0,0,0
55.773098916658675,3,2989,0,0,0
59.80011322610077,3,993,0,1,0
168.42017411944101,2,1677,0,0,1
300.7499991404607,4,1071,0,0,1
361.73745439046473,3,1760,0,1,1
103.28075321345565,6,2332,0,0,0
53.01588007792968,3,2597,0,0,1
185.88531714925185,1,1435,0,0,1
34.682177073452735,2,2950,0,0,0
99.63394091421281,7,1246,0,0,0
53.28820942519843,2,1400,0,0,0
128.27397875853526,1,1033,1,0,1
32.99542426662116,5,902,0,1,1
25.522748074133112,3,1495,1,0,1
300.4747178147624,5,342,1,1,1
12.883994244455014,2,66,0,1,0
84.61614700917812,0,607,0,1,1
29.946632266863016,0,2794,0,0,0
4.764959245663998,1,2580,0,0,0
4.402020673359252,2,1420,0,1,1
23.116889214999222,3,1382,0,0,0
241.8817178244867,2,358,0,0,1
39.83432480016593,2,1416,0,1,1
360.59497350429115,3,376,0,0,1
104.56447790086365,1,1210,0,0,1
68.85487317781052,7,1329,0,0,0
104.12545214329239,2,2112,0,0,1
87.25372307941039,6,178,0,0,1
170.6436442259218,1,235,0,0,0
39.83722180784717,0,2913,0,0,0
52.25842470271519,1,762,0,0,0
269.4247472856625,6,2088,0,0,1
351.27133403329805,2,1311,0,0,1
267.6967475036769,2,1283,1,0,1
65.25310721969927,1,1264,0,1,0
181.89485898618327,1,1608,0,0,1
77.6285414894018,1,351,0,0,1
82.58867399368435,1,541,0,0,0
27.48130400592541,2,1623,1,1,1
107.3230516288793,2,2879,0,0,0
24.715425296919694,2,30,0,0,1
48.337880348750204,0,309,0,0,1
231.7475814348426,1,1510,0,0,1
27.843319189572366,4,2094,0,0,1
8.858032440363154,5,137,0,0,1
8.580498848274555,2,775,0,0,0
339.1886751940255,4,1599,0,1,1
84.85016814189595,0,1455,0,0,1
63.19640997619965,3,2604,1,1,1
199.84392499941995,6,2481,0,0,1
216.81935986571636,0,847,0,0,1
48.45037488754651,6,207,0,0,0
141.95073325996185,2,2005,1,1,1
176.94836796711144,3,2494,0,1,1
127.58386468166647,3,1230,0,0,1
19.727670123365918,0,2379,0,0,0
250.38375392903376,1,596,0,0,1
92.94748326851085,1,2573,0,1,1
39.83326823285324,1,2797,0,0,0
66.45385934253217,2,1128,1,0,1
4.595409084324273,6,2407,0,0,0
16.41757390159968,2,852,0,0,0
174.05988882145684,3,555,0,1,1
0.0013961787660518787,2,1203,0,0,1
64.65883802559253,7,2406,0,1,0
88.70549291206477,3,1288,0,1,1
6.74202829877963,1,755,0,0,1
433.77810435345305,2,549,0,0,1
30.761441421973537,2,1377,0,0,1
43.52294113610042,2,1388,0,0,0
43.47876296687503,1,1274,0,0,1
31.428723627047358,1,1144,0,0,0
0.17698910764620696,1,807,0,0,0
156.8291485289625,1,1928,0,1,1
408.7892182683299,2,1234,0,0,1
30.47772365330532,2,2100,0,0,0
130.53748721527046,2,1746,0,0,0
162.5272729536749,0,313,0,0,1
226.40126736444418,2,1303,0,0,1
65.91246952646706,5,388,0,0,1
43.304489047121905,2,1226,0,0,1
47.21759031775625,2,2187,0,0,1
149.6345443190908,2,1876,1,0,0
203.64777007560636,2,2067,0,1,1
24.05053579699678,2,2369,1,0,0
55.62362879601365,4,95,0,0,1
278.66132990124396,4,130,0,0,1
197.21740424752448,3,2993,0,0,1
502.8371446418851,2,1954,0,0,1
168.4120125984049,1,2308,0,0,1
59.94577474603973,1,987,0,0,0
107.17860279599496,2,817,0,0,1
129.81566644955092,3,2202,0,0,1
9.804546654579735,2,2601,0,0,0
94.36234636228926,2,2170,0,0,1
148.2642148028193,2,1780,0,0,1
21.972891637553364,4,757,0,0,1
182.0403967168934,4,1168,1,0,1
105.18287605763314,4,2595,0,0,1
364.9422613332617,4,1235,0,0,1
5.201809262653501,1,2448,0,0,0
36.99943233713256,1,406,0,0,0
110.42195941946926,0,1853,0,0,0
42.21270829255623,1,2412,1,0,0
150.38971922265108,2,1990,1,0,0
170.75763178918174,4,163,0,0,1
12.97919352463129,2,2812,0,0,0
86.5496692254091,2,551,0,0,1
85.33059299877786,4,131,0,0,1
55.307337142470814,1,2701,0,0,0
324.2330200520611,1,2318,0,0,1
210.8873616153698,3,1705,0,0,1
143.36564900980557,1,2952,0,0,1
150.34874445906595,2,787,0,0,1
74.3243093075131,1,2413,0,0,0
304.58856908544453,0,1934,0,1,1
142.3341496001051,4,2659,0,0,1
156.66798928263398,1,2980,0,0,0
237.3917125045886,2,1347,1,1,1
38.43646523145294,0,2637,0,0,1
197.4519042149519,1,2256,0,0,1
26.06543182788399,1,2396,0,0,1
50.83706929992174,0,45,0,0,1
49.06639635242735,0,347,0,0,1
460.90651467031387,4,714,0,0,1
233.0015611646931,1,647,0,0,1
144.94559591818657,0,2417,0,1,1
155.81897081042572,0,2582,0,0,1
99.08430956209571,4,358,0,0,1
352.7010636611042,4,2543,0,0,1
82.2831049585267,2,905,0,0,1
57.4645398818605,2,60,0,2,1
21.356811352818205,1,2346,0,0,0
185.12888614597438,1,2107,0,0,1
159.1115138366643,1,231,0,0,1
58.21018114189011,5,2845,0,0,0
3.0619441145269293,0,448,0,0,1
219.16011793327698,5,2661,0,0,1
1.3780402925116266,1,2416,0,0,0
145.96584967922854,1,554,1,0,1
421.81981895277744,0,1053,0,0,1
69.07811899643507,1,2325,0,0,0
32.14136172584483,2,2657,0,0,0
146.44113169437577,2,2751,0,0,1
203.87635212111906,0,1403,1,0,1
94.87276358266807,3,831,0,1,1
409.47806836837,3,38,0,0,1
6.366166565107397,3,1231,1,0,0
84.33416027142884,1,1730,0,1,1
152.09510968197338,1,289,0,0,1
238.21841909168148,2,1517,0,0,1
23.705227219194587,0,1249,0,0,0
193.13463856848512,2,2500,0,0,0
96.54499048797958,2,2076,1,1,1
60.611783220333514,1,702,0,1,1
16.948237213739127,0,2805,0,0,0
240.5608452725106,3,2382,0,1,1
20.533495665157318,2,1397,0,0,0
44.49075338669189,1,1851,0,1,1
41.1065328633265,1,2609,0,0,0
246.1389124440372,1,204,0,0,1
134.02646948713553,0,2427,0,0,0
191.15772699727688,3,2950,0,0,1
34.59673586318715,3,1139,0,0,1
117.65922899718794,2,1044,0,0,1
101.7646514547043,2,1008,0,1,1
214.6495529031501,1,1621,0,0,1
283.8464521452089,6,2960,0,0,1
1.46775232907655,1,2444,0,0,0
134.51028010674432,3,353,0,1,1
6.387310085546729,1,1138,1,1,1
95.51695288438675,2,2562,0,0,0
40.69940046838632,1,546,0,0,0
43.968355743535426,0,282,0,0,0
52.241381961494056,2,673,0,0,0
116.51892061659134,1,2654,1,0,1
48.78487617394008,2,760,0,0,0
158.32561247913225,1,1345,0,0,1
62.2079854528595,3,2414,0,0,1
8.496180769630655,1,520,0,0,1
183.76387783000004,2,110,0,2,1
40.38406715420566,3,2954,1,0,0
68.03818951931315,6,953,0,0,0
138.7911344438191,4,680,0,0,1
48.49802504285974,2,1602,0,0,1
6.989964458867771,2,959,0,0,0
56.19345514225768,0,2372,0,0,0
346.8535499001639,2,1976,1,0,1
123.17767928053345,4,2060,0,0,0
133.57859624340497,1,1823,0,0,1
120.05272280833663,2,2025,0,1,1
26.62614215145271,1,1185,0,0,1
65.02303746130707,3,2312,0,0,0
166.80727657184087,4,380,0,0,1
12.826454646523636,1,2128,0,0,0
39.0631499571954,1,1295,0,0,0
38.80856895697224,2,2473,0,0,0
67.88006208551771,3,616,0,0,1
471.6758559935587,1,436,0,0,1
8.386663019534758,3,922,0,0,0
87.75198824471367,5,1548,0,1,1
23.721175281061356,4,795,0,1,1
423.5241102270929,1,1135,0,0,1
14.430303018665102,2,452,1,0,1
62.02144521356865,1,260,0,0,1
160.67662588412497,2,2870,0,1,0
146.31247784437872,1,2756,0,0,0
65.93313876238916,1,2900,0,0,0
51.05396747181845,5,1208,0,0,0
60.82249817209511,1,2706,0,0,0
36.82807059240472,3,2223,0,1,0
27.579845144560498,3,712,0,1,1
79.17470302420561,4,1724,0,0,1
37.524504714472215,7,1979,0,0,0
40.670587756045656,2,1410,1,0,1
128.3176679259821,4,2633,0,0,0
415.07442831675786,2,2234,0,0,1
111.05103923312008,2,2700,0,0,0
9.61245586319341,2,1925,0,1,0
9.43112093862613,1,167,0,0,0
362.95315889189163,1,2191,0,0,1
42.33745376620313,6,493,0,0,0
11.590161158496812,2,2120,0,0,0
109.66860573105889,1,2547,0,0,0
117.26789655607007,1,2195,0,0,0
125.46711369877582,6,1362,0,0,1
37.338983600347916,4,1109,0,0,1
1.8271216661869336,2,1841,0,0,0
402.34157294495554,1,2939,0,0,1
34.6648211423119,2,2855,0,0,0
135.2511482935393,0,2894,0,0,0
147.15842693400913,0,891,0,1,1
112.99530698301837,5,1335,0,0,0
45.034343818090704,0,1731,0,0,0
37.94563092390791,0,1720,0,0,0
109.25740358644308,4,2861,0,0,1
241.27553009927882,1,971,1,0,1
351.8942353131076,2,67,0,0,1
13.433297418891256,3,838,1,0,1
20.18590162357164,3,927,0,0,0
347.4765911638703,2,341,0,0,1
160.0602736570467,5,102,0,0,1
257.46342796133365,3,952,0,0,1
27.17277246599905,0,1134,0,0,0
106.28727207176507,5,907,0,0,1
144.93344226852975,2,1456,0,0,1
136.77407836190133,3,2390,0,1,0
62.940589380473206,1,828,0,0,0
1.8617548157297967,2,1203,0,1,0
104.93901013088055,0,2727,0,0,1
35.01912388542174,2,2182,0,0,0
71.79592480172404,1,1054,0,0,1
379.2191111400652,2,2923,0,1,1
61.10629331636546,3,996,0,0,0
219.76107282173302,2,385,0,1,1
25.070511740555585,2,598,0,0,1
133.9375937355567,1,9,0,1,1
452.70761708227974,2,136,0,0,1
12.895941170475314,2,1314,0,0,1
1.0025695350293828,4,976,0,0,0
68.21092281900826,1,979,0,0,1
11.663999488633198,3,1672,0,0,0
165.5823063474913,1,2091,0,0,1
295.1769879475579,2,1848,0,0,1
68.30379068654852,2,2835,0,0,0
35.92386989943831,0,1789,0,0,0
68.38488390400146,1,1243,0,0,1
154.24269023472712,3,2008,0,0,0
1.0914479528674332,3,113,1,0,1
106.83207267473736,2,2780,0,0,1
114.01014934225749,1,2060,1,0,1
121.83002896238014,1,1364,1,0,1
33.252122763168195,0,2920,0,0,0
150.2337399158804,1,2294,1,0,1
11.50091467270032,2,2557,1,1,1
26.66782651072781,0,1537,0,2,1
251.9279714136625,3,2092,1,0,0
161.0609650374395,2,1343,0,0,1
1.660907863071178,4,2655,0,1,1
34.26233117804169,1,1513,0,0,0
28.957892911016717,4,2557,0,0,0
37.897909712313336,2,1798,0,0,1
34.13204573485469,1,1350,1,0,0
7.747988438797764,5,1277,1,0,0
73.70712664105626,5,308,0,0,0
158.34106760391245,2,1347,0,0,1
111.99159188339009,2,1632,1,0,1
134.08832811637762,3,867,0,0,1
10.155779619383395,3,2960,1,0,0
363.11999479608164,2,2084,0,0,1
218.78394877899473,3,1641,1,0,1
196.2262799385837,2,711,0,0,1
207.7816864385677,0,1315,1,0,1
323.85014318356605,2,2989,1,0,1
94.29834814200423,4,1629,1,0,1
26.819536295921644,0,1513,0,0,1
115.0986548157094,4,2284,0,0,0
162.98618234818025,0,2409,0,1,1
160.6914638848081,2,1280,0,0,1
88.43910494360583,0,868,0,0,1
8.509772830444449,1,1383,0,0,0
55.65643089075534,2,2073,1,0,1
304.24289504439196,1,2863,0,0,1
105.3779653647698,4,984,1,0,0
92.74909656418635,2,1025,0,0,1
37.576973830303665,0,2406,0,0,0
55.14917442637766,1,118,1,0,1
270.8515752070807,4,2527,0,0,1
131.76019412952783,6,2725,0,0,0
185.79381516899525,1,2507,0,0,0
72.69229757055582,3,2161,0,0,1
119.39047888260261,2,1219,0,0,1
34.26350438356058,0,1044,0,0,0
146.68119367247812,4,2506,1,1,1
66.95034735868347,3,2688,0,0,0
70.12493038847703,0,576,0,0,1
125.74653372638444,0,2848,0,0,1
330.3919856531686,2,403,0,0,1
7.93758997107589,3,253,0,1,0
208.9803798248582,2,1630,0,0,0
41.502293777536266,2,2710,0,0,0
70.42105550734756,1,669,1,0,1
2.658839038736327,3,728,0,0,0
42.98045502835666,3,1458,0,1,1
83.81082737611551,1,2660,0,0,1
6.937878341754599,1,1146,0,0,0
81.05944242767696,2,1541,0,0,1
314.2574941349494,3,979,0,0,1
13.36452085089895,2,2727,0,0,0
173.49512540865615,2,569,0,0,1
63.24904329567901,1,543,0,0,1
127.76574109441478,4,519,0,1,1
36.170984509747825,1,2060,1,0,0
20.849894447421995,0,10,0,1,0
20.98851241538627,3,157,0,1,1
8.771976792080602,0,2773,0,0,0
24.64331804132269,2,141,0,0,0
130.95567165435986,3,2687,0,0,0
256.1342582709834,3,137,0,0,1
201.9221475193689,3,691,0,0,1
138.67309339637484,1,1624,0,1,0
14.042300857275778,2,1424,0,1,0
40.96158257813156,2,2491,0,0,1
44.49405956591563,0,1466,1,0,1
34.51496031554423,0,676,0,1,1
86.83416691407922,2,1537,0,0,1
92.02914995278128,2,2325,0,2,1
52.97198855007093,3,1380,0,0,0
52.39553385417985,3,933,0,0,0
211.6195501172505,1,2689,0,0,1
186.8743219522894,2,2159,0,0,1
44.144919114804445,1,1068,0,0,0
294.11412582034,1,2939,0,0,1
366.4415512615206,0,211,0,0,1
47.47529637453483,3,2391,0,0,0
52.51365685490237,2,2409,0,0,0
84.53753469250321,2,2459,0,1,1
339.87211253776235,0,2807,0,0,1
250.80637330713446,3,508,0,0,1
12.986146297686512,2,232,0,0,0
59.853960028085716,3,804,0,0,1
96.72329177618084,2,1194,1,0,0
83.93181993408818,5,234,0,0,1
25.86019920098129,3,2568,0,0,0
234.92360843470237,0,2350,0,1,1
135.5903565825668,3,2148,0,0,0
218.35122195593289,2,2301,0,0,1
234.8790008166514,4,2356,0,1,1
165.56871686037016,2,2842,1,0,1
69.40918166856926,4,2851,1,0,0
113.16137513124598,4,1724,0,1,1
20.974618688796408,2,387,0,0,0
134.37249746994684,2,1147,0,0,0
23.70488272726826,3,132,1,0,1
142.08065444429715,2,2269,0,0,0
31.301163733207755,2,2110,0,0,0
15.006554681539539,3,832,0,0,0
21.67971827316582,3,732,0,0,1
0.2392946591652751,2,403,0,0,1
152.2169294215517,2,2219,0,0,0
158.19190451805616,2,1500,0,0,1
86.81627695524614,4,1618,0,1,1
21.11725042089059,4,14,1,0,1
10.470300182882509,3,270,0,0,1
2.31771507805796,2,1078,0,0,0
21.74639713380815,4,1155,0,0,0
265.80994885795616,2,2761,1,0,1
33.175326379420255,2,2920,0,0,0
52.48510495213125,6,1797,0,0,0
13.358118169316008,1,1541,0,0,0
30.179191759401963,0,2677,0,0,1
87.88260012229972,1,2349,0,0,0
112.30352731940879,1,2752,0,0,1
33.78051359085443,2,1984,0,0,0
7.135885534521784,0,1963,0,0,0
59.5189182028051,5,427,1,0,1
32.0206370142067,4,2164,0,0,0
29.74675553664276,3,2284,0,0,1
385.8542113807208,2,1587,0,1,1
114.94746577811961,1,2061,0,0,0
97.66933823171343,2,1353,0,0,1
64.49631282935701,3,68,0,0,0
67.23223013561665,4,2791,0,0,0
93.41977524237797,1,2885,0,0,0
143.0570900308566,0,391,0,1,1
145.3382602002055,1,1116,0,1,0
22.604701947147323,0,2152,0,0,0
83.20472521717006,2,2008,0,0,0
63.71484800088867,2,1450,0,0,1
245.3139183919942,0,2662,0,0,1
119.7713481268452,0,773,0,0,0
91.24375542086747,0,1967,0,0,0
14.713638815232823,0,2352,0,0,0
111.65828749592829,2,2427,0,2,1
14.959323456641728,3,1416,1,0,0
49.35502972424765,2,88,0,0,0
18.49595667209103,2,2678,0,1,0
141.34735659795462,3,1816,1,0,1
27.71872702553357,2,1677,0,0,0
59.68189555940218,3,625,0,0,1
271.2290545064556,3,1935,0,1,1
27.426436647618427,3,1273,1,1,1
85.06565153939628,2,2414,0,1,0
65.21666479610886,0,1113,1,0,1
2.194835197987818,4,2925,1,1,1
188.86423613471092,1,2780,0,0,0
8.58543738352464,2,999,0,1,0
77.1526817481029,3,2504,0,0,1
98.70279851191833,5,2463,0,1,1
118.80101652769102,1,455,0,1,1
140.01343152686275,2,2559,0,0,0
35.04657563063934,2,935,0,0,0
1.2034678037457651,3,209,0,0,1
154.2408871187278,3,2419,1,0,1
92.05570954472331,1,1337,0,0,1
217.03281735754624,4,2851,0,0,1
206.70497463977352,2,1528,0,1,1
222.43069637615054,3,2134,1,0,1
